"Elapsed time","Datetime","Magnetic field"
1971.648316,"2021-07-12 19:50:37.130709",-49.944
1972.188155,"2021-07-12 19:50:37.670548",-49.952
1972.720874,"2021-07-12 19:50:38.203267",-49.957
1973.264816,"2021-07-12 19:50:38.747209",-49.963
1973.808643,"2021-07-12 19:50:39.291036",-49.967
1974.350379,"2021-07-12 19:50:39.832772",-49.97
1974.89323,"2021-07-12 19:50:40.375623",-49.974
1975.439201,"2021-07-12 19:50:40.921594",-49.978
1975.983326,"2021-07-12 19:50:41.465719",-49.98
1976.526112,"2021-07-12 19:50:42.008505",-49.984
1977.071513,"2021-07-12 19:50:42.553906",-49.987
1977.614705,"2021-07-12 19:50:43.097098",-49.988
1978.158918,"2021-07-12 19:50:43.641311",-49.99
1978.69833,"2021-07-12 19:50:44.180723",-49.993
1979.245589,"2021-07-12 19:50:44.727982",-49.993
1979.786016,"2021-07-12 19:50:45.268409",-49.995
1980.333129,"2021-07-12 19:50:45.815522",-49.994
1980.872454,"2021-07-12 19:50:46.354847",-49.996
1981.416363,"2021-07-12 19:50:46.898756",-49.996
1981.963886,"2021-07-12 19:50:47.446279",-49.997
1982.509236,"2021-07-12 19:50:47.991629",-49.998
1983.050274,"2021-07-12 19:50:48.532667",-49.999
1983.592288,"2021-07-12 19:50:49.074681",-49.996
1984.134721,"2021-07-12 19:50:49.617114",-49.997
1984.682379,"2021-07-12 19:50:50.164772",-49.997
1985.225456,"2021-07-12 19:50:50.707849",-49.997
1985.76509,"2021-07-12 19:50:51.247483",-50.009
1986.297699,"2021-07-12 19:50:51.780092",-50.043
1986.84126,"2021-07-12 19:50:52.323653",-50.118
1987.384787,"2021-07-12 19:50:52.867180",-50.19
1987.926763,"2021-07-12 19:50:53.409156",-50.267
1988.47114,"2021-07-12 19:50:53.953533",-50.351
1989.011429,"2021-07-12 19:50:54.493822",-50.431
1989.54321,"2021-07-12 19:50:55.025603",-50.507
1990.086973,"2021-07-12 19:50:55.569366",-50.576
1990.631462,"2021-07-12 19:50:56.113855",-50.624
1991.170819,"2021-07-12 19:50:56.653212",-50.689
1991.703161,"2021-07-12 19:50:57.185554",-50.728
1992.245019,"2021-07-12 19:50:57.727412",-50.78
1992.790629,"2021-07-12 19:50:58.273022",-50.817
1993.330681,"2021-07-12 19:50:58.813074",-50.85
1993.858727,"2021-07-12 19:50:59.341120",-50.879
1994.403384,"2021-07-12 19:50:59.885777",-50.905
1994.944403,"2021-07-12 19:51:00.426796",-50.924
1995.487518,"2021-07-12 19:51:00.969911",-50.944
1996.019144,"2021-07-12 19:51:01.501537",-50.964
1996.563674,"2021-07-12 19:51:02.046067",-50.976
1997.102501,"2021-07-12 19:51:02.584894",-50.991
1997.630239,"2021-07-12 19:51:03.112632",-51.004
1998.160289,"2021-07-12 19:51:03.642682",-51.013
1998.685453,"2021-07-12 19:51:04.167846",-51.018
1999.217954,"2021-07-12 19:51:04.700347",-51.023
1999.758499,"2021-07-12 19:51:05.240892",-51.03
2000.288551,"2021-07-12 19:51:05.770944",-51.037
2000.83139,"2021-07-12 19:51:06.313783",-51.041
2001.37062,"2021-07-12 19:51:06.853013",-51.046
2001.899848,"2021-07-12 19:51:07.382241",-51.05
2002.430168,"2021-07-12 19:51:07.912561",-51.054
2002.973727,"2021-07-12 19:51:08.456120",-51.06
2003.517909,"2021-07-12 19:51:09.000302",-51.064
2004.05687,"2021-07-12 19:51:09.539263",-51.068
2004.585264,"2021-07-12 19:51:10.067657",-51.067
2005.117052,"2021-07-12 19:51:10.599445",-51.067
2005.659081,"2021-07-12 19:51:11.141474",-51.067
2006.203619,"2021-07-12 19:51:11.686012",-51.068
2006.746899,"2021-07-12 19:51:12.229292",-51.071
2007.290904,"2021-07-12 19:51:12.773297",-51.072
2007.834964,"2021-07-12 19:51:13.317357",-51.073
2008.37415,"2021-07-12 19:51:13.856543",-51.082
2008.905956,"2021-07-12 19:51:14.388349",-51.094
2009.448305,"2021-07-12 19:51:14.930698",-51.106
2009.994506,"2021-07-12 19:51:15.476899",-51.118
2010.538273,"2021-07-12 19:51:16.020666",-51.132
2011.078986,"2021-07-12 19:51:16.561379",-51.15
2011.606926,"2021-07-12 19:51:17.089319",-51.165
2012.153732,"2021-07-12 19:51:17.636125",-51.178
2012.696761,"2021-07-12 19:51:18.179154",-51.189
2013.239501,"2021-07-12 19:51:18.721894",-51.202
2013.769013,"2021-07-12 19:51:19.251406",-51.215
2014.310275,"2021-07-12 19:51:19.792668",-51.225
2014.838636,"2021-07-12 19:51:20.321029",-51.234
2015.379519,"2021-07-12 19:51:20.861912",-51.242
2015.90737,"2021-07-12 19:51:21.389763",-51.247
2016.437725,"2021-07-12 19:51:21.920118",-51.252
2016.978623,"2021-07-12 19:51:22.461016",-51.258
2017.505863,"2021-07-12 19:51:22.988256",-51.263
2018.0375,"2021-07-12 19:51:23.519893",-51.268
2018.578909,"2021-07-12 19:51:24.061302",-51.272
2019.108096,"2021-07-12 19:51:24.590489",-51.275
2019.653745,"2021-07-12 19:51:25.136138",-51.277
2020.195138,"2021-07-12 19:51:25.677531",-51.279
2020.736486,"2021-07-12 19:51:26.218879",-51.281
2021.266676,"2021-07-12 19:51:26.749069",-51.284
2021.812871,"2021-07-12 19:51:27.295264",-51.285
2022.356564,"2021-07-12 19:51:27.838957",-51.287
2022.898212,"2021-07-12 19:51:28.380605",-51.289
2023.443018,"2021-07-12 19:51:28.925411",-51.29
2023.983144,"2021-07-12 19:51:29.465537",-51.29
2024.511016,"2021-07-12 19:51:29.993409",-51.291
2025.040745,"2021-07-12 19:51:30.523138",-51.291
2025.567927,"2021-07-12 19:51:31.050320",-51.296
2026.112295,"2021-07-12 19:51:31.594688",-51.297
2026.658034,"2021-07-12 19:51:32.140427",-51.298
2027.200254,"2021-07-12 19:51:32.682647",-51.299
2027.743805,"2021-07-12 19:51:33.226198",-51.3
2028.272674,"2021-07-12 19:51:33.755067",-51.301
2028.811948,"2021-07-12 19:51:34.294341",-51.301
2029.343417,"2021-07-12 19:51:34.825810",-51.297
2029.885281,"2021-07-12 19:51:35.367674",-51.299
2030.432591,"2021-07-12 19:51:35.914984",-51.303
2030.973869,"2021-07-12 19:51:36.456262",-51.308
2031.501284,"2021-07-12 19:51:36.983677",-51.312
2032.027422,"2021-07-12 19:51:37.509815",-51.321
2032.557799,"2021-07-12 19:51:38.040192",-51.331
2033.103514,"2021-07-12 19:51:38.585907",-51.342
2033.647302,"2021-07-12 19:51:39.129695",-51.357
2034.190055,"2021-07-12 19:51:39.672448",-51.369
2034.73169,"2021-07-12 19:51:40.214083",-51.379
2035.278366,"2021-07-12 19:51:40.760759",-51.386
2035.822362,"2021-07-12 19:51:41.304755",-51.393
2036.360931,"2021-07-12 19:51:41.843324",-51.399
2036.890037,"2021-07-12 19:51:42.372430",-51.405
2037.421689,"2021-07-12 19:51:42.904082",-51.411
2037.965298,"2021-07-12 19:51:43.447691",-51.414
2038.505084,"2021-07-12 19:51:43.987477",-51.416
2039.036821,"2021-07-12 19:51:44.519214",-51.419
2039.577479,"2021-07-12 19:51:45.059872",-51.423
2040.106083,"2021-07-12 19:51:45.588476",-51.429
2040.650314,"2021-07-12 19:51:46.132707",-51.431
2041.192938,"2021-07-12 19:51:46.675331",-51.433
2041.723281,"2021-07-12 19:51:47.205674",-51.435
2042.266862,"2021-07-12 19:51:47.749255",-51.435
2042.8099,"2021-07-12 19:51:48.292293",-51.435
2043.351181,"2021-07-12 19:51:48.833574",-51.435
2043.897898,"2021-07-12 19:51:49.380291",-51.434
2044.441031,"2021-07-12 19:51:49.923424",-51.434
2044.983886,"2021-07-12 19:51:50.466279",-51.435
2045.528394,"2021-07-12 19:51:51.010787",-51.436
2046.06853,"2021-07-12 19:51:51.550923",-51.438
2046.610575,"2021-07-12 19:51:52.092968",-51.439
2047.140714,"2021-07-12 19:51:52.623107",-51.44
2047.683826,"2021-07-12 19:51:53.166219",-51.44
2048.210779,"2021-07-12 19:51:53.693172",-51.44
2048.742132,"2021-07-12 19:51:54.224525",-51.44
2049.286135,"2021-07-12 19:51:54.768528",-51.44
2049.826821,"2021-07-12 19:51:55.309214",-51.44
2050.36867,"2021-07-12 19:51:55.851063",-51.441
2050.897728,"2021-07-12 19:51:56.380121",-51.44
2051.426217,"2021-07-12 19:51:56.908610",-51.442
2051.953368,"2021-07-12 19:51:57.435761",-51.445
2052.480452,"2021-07-12 19:51:57.962845",-51.45
2053.011509,"2021-07-12 19:51:58.493902",-51.458
2053.556201,"2021-07-12 19:51:59.038594",-51.468
2054.095631,"2021-07-12 19:51:59.578024",-51.478
2054.625356,"2021-07-12 19:52:00.107749",-51.489
2055.171561,"2021-07-12 19:52:00.653954",-51.506
2055.711599,"2021-07-12 19:52:01.193992",-51.521
2056.242003,"2021-07-12 19:52:01.724396",-51.533
2056.783336,"2021-07-12 19:52:02.265729",-51.546
2057.311306,"2021-07-12 19:52:02.793699",-51.555
2057.854937,"2021-07-12 19:52:03.337330",-51.565
2058.39933,"2021-07-12 19:52:03.881723",-51.573
2058.942554,"2021-07-12 19:52:04.424947",-51.581
2059.488319,"2021-07-12 19:52:04.970712",-51.585
2060.028808,"2021-07-12 19:52:05.511201",-51.588
2060.571996,"2021-07-12 19:52:06.054389",-51.592
2061.099422,"2021-07-12 19:52:06.581815",-51.597
2061.642971,"2021-07-12 19:52:07.125364",-51.602
2062.175299,"2021-07-12 19:52:07.657692",-51.607
2062.71646,"2021-07-12 19:52:08.198853",-51.612
2063.243256,"2021-07-12 19:52:08.725649",-51.608
2063.772057,"2021-07-12 19:52:09.254450",-51.61
2064.300517,"2021-07-12 19:52:09.782910",-51.61
2064.846042,"2021-07-12 19:52:10.328435",-51.611
2065.389925,"2021-07-12 19:52:10.872318",-51.614
2065.933731,"2021-07-12 19:52:11.416124",-51.615
2066.477396,"2021-07-12 19:52:11.959789",-51.614
2067.021207,"2021-07-12 19:52:12.503600",-51.614
2067.561977,"2021-07-12 19:52:13.044370",-51.614
2068.090045,"2021-07-12 19:52:13.572438",-51.615
2068.631545,"2021-07-12 19:52:14.113938",-51.616
2069.16327,"2021-07-12 19:52:14.645663",-51.619
2069.708035,"2021-07-12 19:52:15.190428",-51.616
2070.249782,"2021-07-12 19:52:15.732175",-51.617
2070.795662,"2021-07-12 19:52:16.278055",-51.617
2071.338026,"2021-07-12 19:52:16.820419",-51.618
2071.883095,"2021-07-12 19:52:17.365488",-51.619
2072.424768,"2021-07-12 19:52:17.907161",-51.623
2072.97048,"2021-07-12 19:52:18.452873",-51.626
2073.514285,"2021-07-12 19:52:18.996678",-51.626
2074.054416,"2021-07-12 19:52:19.536809",-51.63
2074.583456,"2021-07-12 19:52:20.065849",-51.638
2075.130324,"2021-07-12 19:52:20.612717",-51.646
2075.672964,"2021-07-12 19:52:21.155357",-51.661
2076.216814,"2021-07-12 19:52:21.699207",-51.673
2076.760566,"2021-07-12 19:52:22.242959",-51.687
2077.300137,"2021-07-12 19:52:22.782530",-51.704
2077.828899,"2021-07-12 19:52:23.311292",-51.718
2078.375849,"2021-07-12 19:52:23.858242",-51.731
2078.914936,"2021-07-12 19:52:24.397329",-51.739
2079.447534,"2021-07-12 19:52:24.929927",-51.749
2079.991319,"2021-07-12 19:52:25.473712",-51.756
2080.533403,"2021-07-12 19:52:26.015796",-51.763
2081.075217,"2021-07-12 19:52:26.557610",-51.771
2081.601299,"2021-07-12 19:52:27.083692",-51.775
2082.130403,"2021-07-12 19:52:27.612796",-51.782
2082.677348,"2021-07-12 19:52:28.159741",-51.79
2083.220833,"2021-07-12 19:52:28.703226",-51.793
2083.761878,"2021-07-12 19:52:29.244271",-51.796
2084.303088,"2021-07-12 19:52:29.785481",-51.801
2084.831353,"2021-07-12 19:52:30.313746",-51.807
2085.362511,"2021-07-12 19:52:30.844904",-51.809
2085.902306,"2021-07-12 19:52:31.384699",-51.811
2086.430185,"2021-07-12 19:52:31.912578",-51.813
2086.961649,"2021-07-12 19:52:32.444042",-51.815
2087.504274,"2021-07-12 19:52:32.986667",-51.817
2088.047367,"2021-07-12 19:52:33.529760",-51.82
2088.577195,"2021-07-12 19:52:34.059588",-51.823
2089.116639,"2021-07-12 19:52:34.599032",-51.825
2089.646409,"2021-07-12 19:52:35.128802",-51.827
2090.1929,"2021-07-12 19:52:35.675293",-51.827
2090.73527,"2021-07-12 19:52:36.217663",-51.829
2091.277098,"2021-07-12 19:52:36.759491",-51.831
2091.803723,"2021-07-12 19:52:37.286116",-51.832
2092.333021,"2021-07-12 19:52:37.815414",-51.831
2092.86345,"2021-07-12 19:52:38.345843",-51.833
2093.403987,"2021-07-12 19:52:38.886380",-51.837
2093.933245,"2021-07-12 19:52:39.415638",-51.837
2094.478356,"2021-07-12 19:52:39.960749",-51.837
2095.020747,"2021-07-12 19:52:40.503140",-51.838
2095.564666,"2021-07-12 19:52:41.047059",-51.838
2096.104037,"2021-07-12 19:52:41.586430",-51.842
2096.636692,"2021-07-12 19:52:42.119085",-51.85
2097.180627,"2021-07-12 19:52:42.663020",-51.86
2097.719797,"2021-07-12 19:52:43.202190",-51.871
2098.249555,"2021-07-12 19:52:43.731948",-51.883
2098.795506,"2021-07-12 19:52:44.277899",-51.901
2099.337874,"2021-07-12 19:52:44.820267",-51.918
2099.880877,"2021-07-12 19:52:45.363270",-51.942
2100.424748,"2021-07-12 19:52:45.907141",-51.958
2100.968509,"2021-07-12 19:52:46.450902",-51.974
2101.510625,"2021-07-12 19:52:46.993018",-51.985
2102.054409,"2021-07-12 19:52:47.536802",-51.998
2102.600979,"2021-07-12 19:52:48.083372",-52.011
2103.143181,"2021-07-12 19:52:48.625574",-52.02
2103.669605,"2021-07-12 19:52:49.151998",-52.034
2104.214757,"2021-07-12 19:52:49.697150",-52.045
2104.75935,"2021-07-12 19:52:50.241743",-52.055
2105.301815,"2021-07-12 19:52:50.784208",-52.064
2105.846677,"2021-07-12 19:52:51.329070",-52.074
2106.388207,"2021-07-12 19:52:51.870600",-52.078
2106.933693,"2021-07-12 19:52:52.416086",-52.083
2107.475247,"2021-07-12 19:52:52.957640",-52.088
2108.020844,"2021-07-12 19:52:53.503237",-52.09
2108.565092,"2021-07-12 19:52:54.047485",-52.093
2109.104201,"2021-07-12 19:52:54.586594",-52.096
2109.633992,"2021-07-12 19:52:55.116385",-52.096
2110.162744,"2021-07-12 19:52:55.645137",-52.096
2110.708251,"2021-07-12 19:52:56.190644",-52.095
2111.248253,"2021-07-12 19:52:56.730646",-52.095
2111.779463,"2021-07-12 19:52:57.261856",-52.097
2112.318769,"2021-07-12 19:52:57.801162",-52.096
2112.850333,"2021-07-12 19:52:58.332726",-52.096
2113.391609,"2021-07-12 19:52:58.874002",-52.097
2113.934144,"2021-07-12 19:52:59.416537",-52.097
2114.461064,"2021-07-12 19:52:59.943457",-52.097
2114.99004,"2021-07-12 19:53:00.472433",-52.096
2115.537255,"2021-07-12 19:53:01.019648",-52.095
2116.077598,"2021-07-12 19:53:01.559991",-52.095
2116.623439,"2021-07-12 19:53:02.105832",-52.094
2117.16594,"2021-07-12 19:53:02.648333",-52.095
2117.707385,"2021-07-12 19:53:03.189778",-52.096
2118.234245,"2021-07-12 19:53:03.716638",-52.103
2118.764849,"2021-07-12 19:53:04.247242",-52.117
2119.305827,"2021-07-12 19:53:04.788220",-52.134
2119.837719,"2021-07-12 19:53:05.320112",-52.158
2120.377373,"2021-07-12 19:53:05.859766",-52.199
2120.909569,"2021-07-12 19:53:06.391962",-52.246
2121.451501,"2021-07-12 19:53:06.933894",-52.299
2121.992835,"2021-07-12 19:53:07.475228",-52.349
2122.521924,"2021-07-12 19:53:08.004317",-52.385
2123.053123,"2021-07-12 19:53:08.535516",-52.433
2123.593932,"2021-07-12 19:53:09.076325",-52.465
2124.123723,"2021-07-12 19:53:09.606116",-52.494
2124.667158,"2021-07-12 19:53:10.149551",-52.525
2125.208909,"2021-07-12 19:53:10.691302",-52.546
2125.753092,"2021-07-12 19:53:11.235485",-52.569
2126.299305,"2021-07-12 19:53:11.781698",-52.587
2126.839361,"2021-07-12 19:53:12.321754",-52.599
2127.38778,"2021-07-12 19:53:12.870173",-52.616
2127.931482,"2021-07-12 19:53:13.413875",-52.627
2128.469872,"2021-07-12 19:53:13.952265",-52.639
2129.000796,"2021-07-12 19:53:14.483189",-52.651
2129.54183,"2021-07-12 19:53:15.024223",-52.663
2130.072234,"2021-07-12 19:53:15.554627",-52.67
2130.615149,"2021-07-12 19:53:16.097542",-52.672
2131.141457,"2021-07-12 19:53:16.623850",-52.677
2131.687116,"2021-07-12 19:53:17.169509",-52.685
2132.233524,"2021-07-12 19:53:17.715917",-52.688
2132.776313,"2021-07-12 19:53:18.258706",-52.692
2133.318451,"2021-07-12 19:53:18.800844",-52.696
2133.862793,"2021-07-12 19:53:19.345186",-52.699
2134.407009,"2021-07-12 19:53:19.889402",-52.701
2134.947864,"2021-07-12 19:53:20.430257",-52.703
2135.480338,"2021-07-12 19:53:20.962731",-52.704
2136.020183,"2021-07-12 19:53:21.502576",-52.705
2136.550224,"2021-07-12 19:53:22.032617",-52.705
2137.095747,"2021-07-12 19:53:22.578140",-52.706
2137.637106,"2021-07-12 19:53:23.119499",-52.705
2138.180856,"2021-07-12 19:53:23.663249",-52.705
2138.722077,"2021-07-12 19:53:24.204470",-52.707
2139.254609,"2021-07-12 19:53:24.737002",-52.707
2139.795686,"2021-07-12 19:53:25.278079",-52.719
2140.337256,"2021-07-12 19:53:25.819649",-52.754
2140.867572,"2021-07-12 19:53:26.349965",-52.832
2141.410711,"2021-07-12 19:53:26.893104",-52.934
2141.953403,"2021-07-12 19:53:27.435796",-54.156
2142.484145,"2021-07-12 19:53:27.966538",-55.279
2143.024379,"2021-07-12 19:53:28.506772",-55.336
2143.552191,"2021-07-12 19:53:29.034584",-56.429
2144.099121,"2021-07-12 19:53:29.581514",-56.44
2144.641608,"2021-07-12 19:53:30.124001",-56.452
2145.186275,"2021-07-12 19:53:30.668668",-56.466
2145.730939,"2021-07-12 19:53:31.213332",-56.474
2146.27281,"2021-07-12 19:53:31.755203",-56.484
2146.813395,"2021-07-12 19:53:32.295788",-56.491
2147.341744,"2021-07-12 19:53:32.824137",-56.496
2147.886745,"2021-07-12 19:53:33.369138",-56.504
2148.416838,"2021-07-12 19:53:33.899231",-56.512
2148.959972,"2021-07-12 19:53:34.442365",-56.517
2149.504558,"2021-07-12 19:53:34.986951",-56.52
2150.047371,"2021-07-12 19:53:35.529764",-56.524
2150.587672,"2021-07-12 19:53:36.070065",-56.529
2151.118107,"2021-07-12 19:53:36.600500",-56.532
2151.661694,"2021-07-12 19:53:37.144087",-56.533
2152.207654,"2021-07-12 19:53:37.690047",-56.535
2152.751844,"2021-07-12 19:53:38.234237",-56.537
2153.295337,"2021-07-12 19:53:38.777730",-56.538
2153.836444,"2021-07-12 19:53:39.318837",-56.538
2154.382425,"2021-07-12 19:53:39.864818",-56.538
2154.922999,"2021-07-12 19:53:40.405392",-56.539
2155.468464,"2021-07-12 19:53:40.950857",-56.542
2156.00875,"2021-07-12 19:53:41.491143",-56.543
2156.539779,"2021-07-12 19:53:42.022172",-56.544
2157.085265,"2021-07-12 19:53:42.567658",-56.545
2157.6289,"2021-07-12 19:53:43.111293",-56.545
2158.171662,"2021-07-12 19:53:43.654055",-56.547
2158.714753,"2021-07-12 19:53:44.197146",-56.548
2159.260421,"2021-07-12 19:53:44.742814",-56.549
2159.799345,"2021-07-12 19:53:45.281738",-56.549
2160.344607,"2021-07-12 19:53:45.827000",-56.548
2160.891745,"2021-07-12 19:53:46.374138",-56.547
2161.432928,"2021-07-12 19:53:46.915321",-56.547
2161.979116,"2021-07-12 19:53:47.461509",-56.548
2162.522535,"2021-07-12 19:53:48.004928",-56.55
2163.063828,"2021-07-12 19:53:48.546221",-56.555
2163.607836,"2021-07-12 19:53:49.090229",-56.561
2164.150918,"2021-07-12 19:53:49.633311",-56.571
2164.694712,"2021-07-12 19:53:50.177105",-56.581
2165.22594,"2021-07-12 19:53:50.708333",-56.592
2165.76911,"2021-07-12 19:53:51.251503",-56.604
2166.311844,"2021-07-12 19:53:51.794237",-56.612
2166.856904,"2021-07-12 19:53:52.339297",-56.62
2167.400993,"2021-07-12 19:53:52.883386",-56.627
2167.941922,"2021-07-12 19:53:53.424315",-56.635
2168.488703,"2021-07-12 19:53:53.971096",-56.643
2169.032443,"2021-07-12 19:53:54.514836",-56.647
2169.574514,"2021-07-12 19:53:55.056907",-56.651
2170.119265,"2021-07-12 19:53:55.601658",-56.653
2170.662604,"2021-07-12 19:53:56.144997",-56.657
2171.202422,"2021-07-12 19:53:56.684815",-56.661
2171.730548,"2021-07-12 19:53:57.212941",-56.665
2172.278931,"2021-07-12 19:53:57.761324",-56.667
2172.82179,"2021-07-12 19:53:58.304183",-56.668
2173.365864,"2021-07-12 19:53:58.848257",-56.669
2173.905926,"2021-07-12 19:53:59.388319",-56.67
2174.432633,"2021-07-12 19:53:59.915026",-56.673
2174.964319,"2021-07-12 19:54:00.446712",-56.673
2175.50661,"2021-07-12 19:54:00.989003",-56.675
2176.047781,"2021-07-12 19:54:01.530174",-56.675
2176.579964,"2021-07-12 19:54:02.062357",-56.678
2177.123621,"2021-07-12 19:54:02.606014",-56.68
2177.667307,"2021-07-12 19:54:03.149700",-56.682
2178.2076,"2021-07-12 19:54:03.689993",-56.682
2178.7498,"2021-07-12 19:54:04.232193",-56.683
2179.282914,"2021-07-12 19:54:04.765307",-56.684
2179.821172,"2021-07-12 19:54:05.303565",-56.685
2180.368463,"2021-07-12 19:54:05.850856",-56.686
2180.913886,"2021-07-12 19:54:06.396279",-56.687
2181.453073,"2021-07-12 19:54:06.935466",-56.687
2182.000739,"2021-07-12 19:54:07.483132",-56.686
2182.540184,"2021-07-12 19:54:08.022577",-56.686
2183.087008,"2021-07-12 19:54:08.569401",-56.687
2183.62856,"2021-07-12 19:54:09.110953",-56.62
2184.15471,"2021-07-12 19:54:09.637103",-55.316
2184.686772,"2021-07-12 19:54:10.169165",-54.108
2185.231149,"2021-07-12 19:54:10.713542",-54.075
2185.774502,"2021-07-12 19:54:11.256895",-53.99
2186.31479,"2021-07-12 19:54:11.797183",-53.91
2186.846018,"2021-07-12 19:54:12.328411",-53.797
2187.387119,"2021-07-12 19:54:12.869512",-52.746
2187.9313,"2021-07-12 19:54:13.413693",-52.741
2188.476412,"2021-07-12 19:54:13.958805",-52.735
2189.019227,"2021-07-12 19:54:14.501620",-52.733
2189.564563,"2021-07-12 19:54:15.046956",-52.73
2190.107966,"2021-07-12 19:54:15.590359",-52.726
2190.648383,"2021-07-12 19:54:16.130776",-52.724
2191.180153,"2021-07-12 19:54:16.662546",-52.722
2191.721394,"2021-07-12 19:54:17.203787",-52.72
2192.267683,"2021-07-12 19:54:17.750076",-52.718
2192.811559,"2021-07-12 19:54:18.293952",-52.718
2193.354642,"2021-07-12 19:54:18.837035",-52.718
2193.895971,"2021-07-12 19:54:19.378364",-52.719
2194.439131,"2021-07-12 19:54:19.921524",-52.719
2194.966435,"2021-07-12 19:54:20.448828",-52.721
2195.496719,"2021-07-12 19:54:20.979112",-52.721
2196.037219,"2021-07-12 19:54:21.519612",-52.72
2196.567395,"2021-07-12 19:54:22.049788",-52.72
2197.097799,"2021-07-12 19:54:22.580192",-52.719
2197.64158,"2021-07-12 19:54:23.123973",-52.718
2198.181325,"2021-07-12 19:54:23.663718",-52.718
2198.725095,"2021-07-12 19:54:24.207488",-52.718
2199.256356,"2021-07-12 19:54:24.738749",-52.719
2199.799919,"2021-07-12 19:54:25.282312",-52.718
2200.340862,"2021-07-12 19:54:25.823255",-52.719
2200.887378,"2021-07-12 19:54:26.369771",-52.716
2201.426786,"2021-07-12 19:54:26.909179",-52.715
2201.958641,"2021-07-12 19:54:27.441034",-52.715
2202.498343,"2021-07-12 19:54:27.980736",-52.715
2203.026496,"2021-07-12 19:54:28.508889",-52.713
2203.558661,"2021-07-12 19:54:29.041054",-52.713
2204.098538,"2021-07-12 19:54:29.580931",-52.71
2204.629149,"2021-07-12 19:54:30.111542",-52.708
2205.17301,"2021-07-12 19:54:30.655403",-52.705
2205.713163,"2021-07-12 19:54:31.195556",-52.692
2206.243769,"2021-07-12 19:54:31.726162",-52.673
2206.789097,"2021-07-12 19:54:32.271490",-52.636
2207.330472,"2021-07-12 19:54:32.812865",-52.596
2207.876779,"2021-07-12 19:54:33.359172",-52.554
2208.420944,"2021-07-12 19:54:33.903337",-52.509
2208.96276,"2021-07-12 19:54:34.445153",-52.463
2209.504938,"2021-07-12 19:54:34.987331",-52.418
2210.033976,"2021-07-12 19:54:35.516369",-52.378
2210.579882,"2021-07-12 19:54:36.062275",-52.343
2211.122279,"2021-07-12 19:54:36.604672",-52.312
2211.662508,"2021-07-12 19:54:37.144901",-52.283
2212.19339,"2021-07-12 19:54:37.675783",-52.258
2212.738842,"2021-07-12 19:54:38.221235",-52.236
2213.280715,"2021-07-12 19:54:38.763108",-52.216
2213.809516,"2021-07-12 19:54:39.291909",-52.199
2214.353356,"2021-07-12 19:54:39.835749",-52.183
2214.895204,"2021-07-12 19:54:40.377597",-52.168
2215.441876,"2021-07-12 19:54:40.924269",-52.156
2215.98617,"2021-07-12 19:54:41.468563",-52.144
2216.527324,"2021-07-12 19:54:42.009717",-52.134
2217.055178,"2021-07-12 19:54:42.537571",-52.126
2217.60135,"2021-07-12 19:54:43.083743",-52.119
2218.141492,"2021-07-12 19:54:43.623885",-52.114
2218.669621,"2021-07-12 19:54:44.152014",-52.105
2219.198207,"2021-07-12 19:54:44.680600",-52.1
2219.724824,"2021-07-12 19:54:45.207217",-52.097
2220.271323,"2021-07-12 19:54:45.753716",-52.094
2220.812104,"2021-07-12 19:54:46.294497",-52.092
2221.358567,"2021-07-12 19:54:46.840960",-52.092
2221.898185,"2021-07-12 19:54:47.380578",-52.09
2222.42841,"2021-07-12 19:54:47.910803",-52.09
2222.973209,"2021-07-12 19:54:48.455602",-52.089
2223.513027,"2021-07-12 19:54:48.995420",-52.088
2224.061167,"2021-07-12 19:54:49.543560",-52.088
2224.603183,"2021-07-12 19:54:50.085576",-52.089
2225.147798,"2021-07-12 19:54:50.630191",-52.09
2225.692536,"2021-07-12 19:54:51.174929",-52.091
2226.236259,"2021-07-12 19:54:51.718652",-52.092
2226.780195,"2021-07-12 19:54:52.262588",-52.091
2227.323023,"2021-07-12 19:54:52.805416",-52.089
2227.866257,"2021-07-12 19:54:53.348650",-52.085
2228.411412,"2021-07-12 19:54:53.893805",-52.075
2228.954822,"2021-07-12 19:54:54.437215",-52.058
2229.496598,"2021-07-12 19:54:54.978991",-52.041
2230.040143,"2021-07-12 19:54:55.522536",-52.022
2230.564895,"2021-07-12 19:54:56.047288",-52.002
2231.097096,"2021-07-12 19:54:56.579489",-51.979
2231.635409,"2021-07-12 19:54:57.117802",-51.961
2232.166098,"2021-07-12 19:54:57.648491",-51.941
2232.71092,"2021-07-12 19:54:58.193313",-51.922
2233.254922,"2021-07-12 19:54:58.737315",-51.903
2233.79731,"2021-07-12 19:54:59.279703",-51.889
2234.33933,"2021-07-12 19:54:59.821723",-51.881
2234.880748,"2021-07-12 19:55:00.363141",-51.868
2235.413907,"2021-07-12 19:55:00.896300",-51.863
2235.953718,"2021-07-12 19:55:01.436111",-51.857
2236.500567,"2021-07-12 19:55:01.982960",-51.85
2237.045167,"2021-07-12 19:55:02.527560",-51.845
2237.586187,"2021-07-12 19:55:03.068580",-51.838
2238.132714,"2021-07-12 19:55:03.615107",-51.833
2238.676528,"2021-07-12 19:55:04.158921",-51.829
2239.215747,"2021-07-12 19:55:04.698140",-51.822
2239.743707,"2021-07-12 19:55:05.226100",-51.818
2240.28802,"2021-07-12 19:55:05.770413",-51.818
